Academic Year,TAP College Code,Federal School Code,Level,TAP Level of Study,TAP College Name,Sector Type,TAP Sector Group,TAP Fall Headcount
2002,2120,2782,U,5 yr Undergrad,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,31
2002,2120,2782,U,4 yr Undergrad,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,1900
2002,2113,2873,U,2 yr Undergrad,NASSAU COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3696
2002,2110,2778,U,5 yr Undergrad,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,13
2002,2110,2778,U,4 yr Undergrad,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,837
2002,2105,2871,U,2 yr Undergrad,MOHAWK VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2390
2002,2100,2772,U,5 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,20
2002,2100,2772,U,4 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2660
2002,2093,2763,U,2 yr Undergrad,MARIA COLL-REGULAR DAY 2YR UG,PRIVATE,5-INDEPENDENT,196
2002,2085,2869,U,2 yr Undergrad,JAMESTOWN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1548
2002,2083,2735,U,4 yr Undergrad,HILBERT COLLEGE,PRIVATE,5-INDEPENDENT,431
2002,2083,2735,U,2 yr Undergrad,HILBERT COLLEGE,PRIVATE,5-INDEPENDENT,43
2002,2080,2868,U,2 yr Undergrad,HUDSON VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2599
2002,2075,12561,U,5 yr Undergrad,FIVE TOWNS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,12
2002,2075,12561,U,4 yr Undergrad,FIVE TOWNS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,492
2002,2075,12561,U,2 yr Undergrad,FIVE TOWNS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,68
2002,2070,2866,U,5 yr Undergrad,FASHION INST TECH-LOWER DIVISION,PUBLIC,4-SUNY CC,8
2002,2070,2866,U,2 yr Undergrad,FASHION INST TECH-LOWER DIVISION,PUBLIC,4-SUNY CC,1002
2002,2065,10684,U,5 yr Undergrad,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,10
2002,2065,10684,U,2 yr Undergrad,ERIE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,4399
2002,2053,2864,U,2 yr Undergrad,DUTCHESS COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1132
2002,2051,2713,U,4 yr Undergrad,DOMINICAN COLLEGE-WEEKEND 4YR UG,PRIVATE,5-INDEPENDENT,50
2002,2050,2713,U,4 yr Undergrad,DOMINICAN COLLEGE BLAUVELT 4YR UG,PRIVATE,5-INDEPENDENT,318
2002,2045,7304,U,2 yr Undergrad,CULINARY INSTITUTE OF AMERICA 2YR,PRIVATE,5-INDEPENDENT,163
2002,2042,2863,U,2 yr Undergrad,CORNING COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1484
2002,2041,2709,U,4 yr Undergrad,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,15
2002,2040,2709,U,4 yr Undergrad,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,231
2002,2038,6789,U,2 yr Undergrad,COLUMBIA-GREENE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,611
2002,2036,6787,U,2 yr Undergrad,CLINTON COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,865
2002,2035,2685,U,5 yr Undergrad,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,4
2002,2035,2685,U,4 yr Undergrad,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,525
2002,2025,2862,U,5 yr Undergrad,BROOME COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2
2002,2025,2862,U,2 yr Undergrad,BROOME COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2206
2002,2005,2861,U,2 yr Undergrad,CAYUGA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1187
2002,2000,2860,U,2 yr Undergrad,ADIRONDACK COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1122
2002,1690,6461,U,2 yr Undergrad,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,15
2002,1653,5066,U,2 yr Undergrad,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,18
2002,1650,5064,U,2 yr Undergrad,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,22
2002,1642,11677,U,2 yr Undergrad,MEM SLOAN-KETTERING CANCER CTR,PRIVATE,8-OTHER,3
2002,1640,5177,U,2 yr Undergrad,LONG ISLAND COL HOSP SCH XRAY TCH,PRIVATE,8-OTHER,14
2002,1631,5176,U,2 yr Undergrad,GLENS FALLS HOSP SCH RAD TEC,PRIVATE,8-OTHER,2
2002,1620,6435,U,2 yr Undergrad,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,8
2002,1615,2823,U,2 yr Undergrad,ST JOHNS UNIV SCH RADIOGRAPHY,PRIVATE,8-OTHER,9
2002,1610,11614,U,2 yr Undergrad,CHAMPLAIN VALLEY SCH XRAY TECH,PRIVATE,8-OTHER,15
2002,1607,21925,U,2 yr Undergrad,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,13
2002,1606,5877,U,2 yr Undergrad,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,8
2002,1605,9479,U,2 yr Undergrad,ST VINCENT CMC PA PROGRAM,PRIVATE,8-OTHER,6
2002,1580,2823,U,2 yr Undergrad,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,1
2002,1550,21601,U,2 yr Undergrad,MARION S WHELAN PRAC NURSING TRIM,PRIVATE,8-OTHER,7
2002,1535,21579,U,2 yr Undergrad,ISABELLA GRAHAM HART SCH PRAC NUR,PRIVATE,8-OTHER,23
2002,1418,4759,U,5 yr Undergrad,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,84
2002,1418,4759,U,4 yr Undergrad,CUNY YORK COLLEGE,PUBLIC,1-CUNY SR,1827
2002,1417,2698,U,5 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,43
2002,1417,2698,U,4 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,1460
2002,1417,2698,U,2 yr Undergrad,CUNY COL STATEN ISLAND,PUBLIC,1-CUNY SR,1652
2002,1416,2690,U,5 yr Undergrad,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,161
2002,1416,2690,U,4 yr Undergrad,CUNY QUEENS COLLEGE,PUBLIC,1-CUNY SR,3543
2002,1415,10097,U,5 yr Undergrad,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,29
2002,1415,10097,U,4 yr Undergrad,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,477
2002,1415,10097,U,2 yr Undergrad,CUNY MEDGER EVERS COLLEGE,PUBLIC,1-CUNY SR,1015
2002,1414,2693,U,5 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,182
2002,1414,2693,U,4 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,2946
2002,1414,2693,U,2 yr Undergrad,CUNY JOHN JAY COLLEGE,PUBLIC,1-CUNY SR,1522
2002,1413,2689,U,5 yr Undergrad,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,122
2002,1413,2689,U,4 yr Undergrad,CUNY HUNTER COLLEGE,PUBLIC,1-CUNY SR,4827
2002,1412,7022,U,5 yr Undergrad,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,205
2002,1412,7022,U,4 yr Undergrad,CUNY HERBERT H LEHMAN COLLEGE,PUBLIC,1-CUNY SR,2523
2002,1411,2688,U,5 yr Undergrad,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,197
2002,1411,2688,U,4 yr Undergrad,CUNY CITY COLLEGE,PUBLIC,1-CUNY SR,2630
2002,1410,2687,U,5 yr Undergrad,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,117
2002,1410,2687,U,4 yr Undergrad,CUNY BROOKLYN COLLEGE,PUBLIC,1-CUNY SR,3665
2002,1409,7273,U,5 yr Undergrad,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,148
2002,1409,7273,U,4 yr Undergrad,CUNY BARUCH COLLEGE,PUBLIC,1-CUNY SR,4388
2002,1407,2697,U,2 yr Undergrad,CUNY QUEENSBOROUGH CC,PUBLIC,2-CUNY CC,2653
2002,1405,2696,U,5 yr Undergrad,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,91
2002,1405,2696,U,4 yr Undergrad,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,1306
2002,1405,2696,U,2 yr Undergrad,CUNY NYC COLLEGE OF TECHNOLOGY,PUBLIC,1-CUNY SR,2962
2002,1404,2691,U,5 yr Undergrad,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,1
2002,1404,2691,U,2 yr Undergrad,CUNY MANHATTAN CC,PUBLIC,2-CUNY CC,5276
2002,1403,10051,U,5 yr Undergrad,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,14
2002,1403,10051,U,2 yr Undergrad,CUNY LAGUARDIA CC,PUBLIC,2-CUNY CC,3237
2002,1402,2694,U,5 yr Undergrad,CUNY KINGSBOROUGH CC,PUBLIC,2-CUNY CC,14
2002,1402,2694,U,2 yr Undergrad,CUNY KINGSBOROUGH CC,PUBLIC,2-CUNY CC,4171
2002,1401,8611,U,5 yr Undergrad,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,3
2002,1401,8611,U,2 yr Undergrad,CUNY HOSTOS CC,PUBLIC,2-CUNY CC,1718
2002,1400,2692,U,5 yr Undergrad,CUNY BRONX CC,PUBLIC,2-CUNY CC,3
2002,1400,2692,U,2 yr Undergrad,CUNY BRONX CC,PUBLIC,2-CUNY CC,2539
2002,1099,9769,U,4 yr Undergrad,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,870
2002,1099,9769,U,2 yr Undergrad,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,12
2002,1085,2903,U,4 yr Undergrad,YESHIVA UNIVERSITY,PRIVATE,5-INDEPENDENT,335
2002,1075,7465,U,2 yr Undergrad,AMERICAN ACAD OF DRAMATIC ARTS,PRIVATE,6-BUS. DEGREE,20
2002,1050,2901,U,4 yr Undergrad,WELLS COLLEGE,PRIVATE,5-INDEPENDENT,224
2002,1040,2899,U,4 yr Undergrad,WAGNER COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,461
2002,1030,2895,U,4 yr Undergrad,VASSAR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,292
2002,1022,2883,U,5 yr Undergrad,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,23
2002,1022,2883,U,4 yr Undergrad,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,1270
2002,1016,2894,U,4 yr Undergrad,UNIV OF ROCHESTER EASTMAN UG,PRIVATE,5-INDEPENDENT,52
2002,1015,2894,U,5 yr Undergrad,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,9
2002,1015,2894,U,4 yr Undergrad,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,950
2002,1010,2837,U,5 yr Undergrad,SUNY BUFFALO 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,133
2002,1010,2837,U,4 yr Undergrad,SUNY BUFFALO 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,7531
2002,995,2885,U,5 yr Undergrad,ALBANY COLLEGE OF PHARMACY 4YR UG,PRIVATE,5-INDEPENDENT,28
2002,995,2885,U,4 yr Undergrad,ALBANY COLLEGE OF PHARMACY 4YR UG,PRIVATE,5-INDEPENDENT,347
2002,990,2889,U,5 yr Undergrad,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2
2002,990,2889,U,4 yr Undergrad,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,489
2002,985,2882,U,5 yr Undergrad,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,45
2002,985,2882,U,4 yr Undergrad,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,2532
2002,975,2866,U,5 yr Undergrad,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,24
2002,975,2866,U,4 yr Undergrad,FASHION INST TECH UPPER DIVISION,PUBLIC,4-SUNY CC,583
2002,970,6791,U,5 yr Undergrad,SUC PURCHASE (UNDERGRAD),PUBLIC,3-SUNY SO,15
2002,970,6791,U,4 yr Undergrad,SUC PURCHASE (UNDERGRAD),PUBLIC,3-SUNY SO,1181
2002,970,6791,U,2 yr Undergrad,SUC PURCHASE (UNDERGRAD),PUBLIC,3-SUNY SO,1
2002,965,7109,U,5 yr Undergrad,SUC OLD WESTBURY (UNDERGRAD),PUBLIC,3-SUNY SO,64
2002,965,7109,U,4 yr Undergrad,SUC OLD WESTBURY (UNDERGRAD),PUBLIC,3-SUNY SO,1178
2002,960,2668,U,4 yr Undergrad,SUC CERAMICS AT ALFRED UNIV 4YR U,PUBLIC,3-SUNY SO,240
2002,955,2853,U,5 yr Undergrad,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,3
2002,955,2853,U,4 yr Undergrad,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,256
2002,950,2851,U,5 yr Undergrad,SUC ENV SCI&FORESTRY 4YRUNDERGRAD,PUBLIC,3-SUNY SO,15
2002,950,2851,U,4 yr Undergrad,SUC ENV SCI&FORESTRY 4YRUNDERGRAD,PUBLIC,3-SUNY SO,610
2002,950,2851,U,2 yr Undergrad,SUC ENV SCI&FORESTRY 4YRUNDERGRAD,PUBLIC,3-SUNY SO,33
2002,945,2850,U,5 yr Undergrad,SUC POTSDAM (UNDERGRAD),PUBLIC,3-SUNY SO,27
2002,945,2850,U,4 yr Undergrad,SUC POTSDAM (UNDERGRAD),PUBLIC,3-SUNY SO,2088
2002,940,2849,U,5 yr Undergrad,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,59
2002,940,2849,U,4 yr Undergrad,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,2654
2002,935,2848,U,5 yr Undergrad,SUC OSWEGO (UNDERGRAD),PUBLIC,3-SUNY SO,63
2002,935,2848,U,4 yr Undergrad,SUC OSWEGO (UNDERGRAD),PUBLIC,3-SUNY SO,4094
2002,930,2847,U,5 yr Undergrad,SUC ONEONTA (UNDERGRAD),PUBLIC,3-SUNY SO,42
2002,930,2847,U,4 yr Undergrad,SUC ONEONTA (UNDERGRAD),PUBLIC,3-SUNY SO,2986
2002,925,2846,U,5 yr Undergrad,SUC NEW PALTZ (UNDERGRAD),PUBLIC,3-SUNY SO,113
2002,925,2846,U,4 yr Undergrad,SUC NEW PALTZ (UNDERGRAD),PUBLIC,3-SUNY SO,2554
2002,920,2845,U,5 yr Undergrad,SUC GENESEO (UNDERGRAD),PUBLIC,3-SUNY SO,29
2002,920,2845,U,4 yr Undergrad,SUC GENESEO (UNDERGRAD),PUBLIC,3-SUNY SO,2743
2002,915,2844,U,5 yr Undergrad,SUC FREDONIA (UNDERGRAD),PUBLIC,3-SUNY SO,12
2002,915,2844,U,4 yr Undergrad,SUC FREDONIA (UNDERGRAD),PUBLIC,3-SUNY SO,2853
2002,913,10286,U,4 yr Undergrad,SUC EMPIRE STATE (UNDERGRAD),PUBLIC,3-SUNY SO,1312
2002,910,2843,U,5 yr Undergrad,SUC CORTLAND (UNDERGRAD),PUBLIC,3-SUNY SO,17
2002,910,2843,U,4 yr Undergrad,SUC CORTLAND (UNDERGRAD),PUBLIC,3-SUNY SO,3179
2002,905,2842,U,5 yr Undergrad,SUC BUFFALO (UNDERGRAD),PUBLIC,3-SUNY SO,149
2002,905,2842,U,4 yr Undergrad,SUC BUFFALO (UNDERGRAD),PUBLIC,3-SUNY SO,4505
2002,900,2841,U,5 yr Undergrad,SUC BROCKPORT (UNDERGRAD),PUBLIC,3-SUNY SO,65
2002,900,2841,U,4 yr Undergrad,SUC BROCKPORT (UNDERGRAD),PUBLIC,3-SUNY SO,3599
2002,895,2835,U,5 yr Undergrad,SUNY ALBANY 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,76
2002,895,2835,U,4 yr Undergrad,SUNY ALBANY 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,5343
2002,890,2840,U,5 yr Undergrad,SUNY UPSTATE MEDICAL UNIVERSITY,PUBLIC,3-SUNY SO,2
2002,890,2840,U,4 yr Undergrad,SUNY UPSTATE MEDICAL UNIVERSITY,PUBLIC,3-SUNY SO,64
2002,880,2836,U,5 yr Undergrad,SUNY BINGHAMTON 4 YR(UNDERGRAD),PUBLIC,3-SUNY SO,101
2002,880,2836,U,4 yr Undergrad,SUNY BINGHAMTON 4 YR(UNDERGRAD),PUBLIC,3-SUNY SO,4651
2002,875,2838,U,5 yr Undergrad,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,101
2002,875,2838,U,4 yr Undergrad,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,6468
2002,870,0,U,4 yr Undergrad,TRI-STATE COLLEGE OF ACUPUNCTURE,PRIVATE,5-INDEPENDENT,12
2002,865,10142,U,4 yr Undergrad,TOURO COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1377
2002,865,10142,U,2 yr Undergrad,TOURO COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2517
2002,860,2814,U,4 yr Undergrad,SKIDMORE COL UNV WITHOUT WALLS,PRIVATE,5-INDEPENDENT,3
2002,855,2814,U,5 yr Undergrad,SKIDMORE COLLEGE,PRIVATE,5-INDEPENDENT,23
2002,855,2814,U,4 yr Undergrad,SKIDMORE COLLEGE,PRIVATE,5-INDEPENDENT,260
2002,845,2813,U,4 yr Undergrad,SARAH LAWRENCE COLL UNDERGRAD,PRIVATE,5-INDEPENDENT,71
2002,844,9248,U,2 yr Undergrad,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,7
2002,840,9248,U,2 yr Undergrad,SAMARITAN HOSP SCH OF NURSING,PRIVATE,8-OTHER,36
2002,836,9479,U,2 yr Undergrad,ST PAUL'S SCH NURSING SI,PRIVATE,8-OTHER,18
2002,830,2832,U,5 yr Undergrad,ST THOMAS AQUINAS COLLEGE UG,PRIVATE,5-INDEPENDENT,11
2002,830,2832,U,4 yr Undergrad,ST THOMAS AQUINAS COLLEGE UG,PRIVATE,5-INDEPENDENT,513
2002,775,2829,U,5 yr Undergrad,ST LAWRENCE UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,4
2002,775,2829,U,4 yr Undergrad,ST LAWRENCE UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,648
2002,765,6467,U,2 yr Undergrad,ST JOSEPH COL NUR AT ST JOS HOSP,PRIVATE,8-OTHER,120
2002,762,2825,U,4 yr Undergrad,ST JOSEPHS COLL PATCHOGUE WEEKEND,PRIVATE,5-INDEPENDENT,26
2002,758,2825,U,4 yr Undergrad,ST JOSEPHS COLL PATCHOGUE UG,PRIVATE,5-INDEPENDENT,1370
2002,755,2825,U,4 yr Undergrad,ST JOSEPHS COLL BROOKLYN 4YR UG,PRIVATE,5-INDEPENDENT,332
2002,751,2823,U,5 yr Undergrad,ST JOHNS UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,139
2002,751,2823,U,4 yr Undergrad,ST JOHNS UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,6718
2002,745,6443,U,2 yr Undergrad,ST JOHN'S RIVERSIDE HOSP NURS,PRIVATE,8-OTHER,19
2002,735,2821,U,5 yr Undergrad,ST JOHN FISHER COLLEGE UNDERGRAD,PRIVATE,5-INDEPENDENT,11
2002,735,2821,U,4 yr Undergrad,ST JOHN FISHER COLLEGE UNDERGRAD,PRIVATE,5-INDEPENDENT,1416
2002,715,2820,U,4 yr Undergrad,ST FRANCIS COLLEGE,PRIVATE,5-INDEPENDENT,998
2002,715,2820,U,2 yr Undergrad,ST FRANCIS COLLEGE,PRIVATE,5-INDEPENDENT,1
2002,710,6461,U,2 yr Undergrad,ST ELIZABETH COLLEGE OF NURSING,PRIVATE,8-OTHER,96
2002,695,2817,U,5 yr Undergrad,ST BONAVENTURE UNIVERSITY UG,PRIVATE,5-INDEPENDENT,9
2002,695,2817,U,4 yr Undergrad,ST BONAVENTURE UNIVERSITY UG,PRIVATE,5-INDEPENDENT,1011
2002,685,2816,U,5 yr Undergrad,SIENA COLLEGE,PRIVATE,5-INDEPENDENT,9
2002,685,2816,U,4 yr Undergrad,SIENA COLLEGE,PRIVATE,5-INDEPENDENT,1372
2002,675,2810,U,5 yr Undergrad,THE SAGE COLLEGES 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4
2002,675,2810,U,4 yr Undergrad,THE SAGE COLLEGES 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,465
2002,674,2810,U,4 yr Undergrad,SAGE COLLEGE OF ALBANY,PRIVATE,5-INDEPENDENT,350
2002,670,2808,U,5 yr Undergrad,DAEMEN COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,13
2002,670,2808,U,4 yr Undergrad,DAEMEN COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,897
2002,650,2806,U,5 yr Undergrad,ROCHESTER INST TECH 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,10
2002,650,2806,U,4 yr Undergrad,ROCHESTER INST TECH 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3395
2002,650,2806,U,2 yr Undergrad,ROCHESTER INST TECH 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2
2002,640,2805,U,4 yr Undergrad,ROBERTS WESLEYAN COLL  UG SEMESTE,PRIVATE,5-INDEPENDENT,701
2002,635,2803,U,5 yr Undergrad,RENSSELAER POLYTECHNIC INST UG,PRIVATE,5-INDEPENDENT,14
2002,635,2803,U,4 yr Undergrad,RENSSELAER POLYTECHNIC INST UG,PRIVATE,5-INDEPENDENT,1312
2002,615,2798,U,5 yr Undergrad,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,30
2002,615,2798,U,4 yr Undergrad,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,529
2002,615,2798,U,2 yr Undergrad,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,40
2002,610,2796,U,5 yr Undergrad,POLYTECHNIC UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1
2002,610,2796,U,4 yr Undergrad,POLYTECHNIC UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1026
2002,605,30277,U,2 yr Undergrad,PACIFIC COLL OF ORIENTAL MED 2YR,PRIVATE,6-BUS. DEGREE,1
2002,591,2791,U,4 yr Undergrad,PACE UNIVERSITY WESTCHESTER,PRIVATE,5-INDEPENDENT,954
2002,591,2791,U,2 yr Undergrad,PACE UNIVERSITY WESTCHESTER,PRIVATE,5-INDEPENDENT,1
2002,590,2791,U,4 yr Undergrad,PACE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2273
2002,590,2791,U,2 yr Undergrad,PACE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4
2002,575,2790,U,5 yr Undergrad,NYACK COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2
2002,575,2790,U,4 yr Undergrad,NYACK COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,712
2002,575,2790,U,2 yr Undergrad,NYACK COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1
2002,560,2788,U,5 yr Undergrad,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,7
2002,560,2788,U,4 yr Undergrad,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1452
2002,555,2785,U,5 yr Undergrad,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,67
2002,555,2785,U,4 yr Undergrad,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2793
2002,555,2785,U,2 yr Undergrad,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,342
2002,550,20690,U,4 yr Undergrad,NEW YORK SCHOOL INTERIOR DESIGN,PRIVATE,5-INDEPENDENT,26
2002,535,20662,U,5 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,8
2002,535,20662,U,4 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,518
2002,525,2779,U,5 yr Undergrad,NAZARETH COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,10
2002,525,2779,U,4 yr Undergrad,NAZARETH COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1104
2002,515,22178,U,2 yr Undergrad,DOROTHEA HOPFER SCHOOL OF NURSING,PRIVATE,8-OTHER,9
2002,505,2777,U,4 yr Undergrad,MEDAILLE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,618
2002,505,2777,U,2 yr Undergrad,MEDAILLE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,96
2002,500,2775,U,5 yr Undergrad,MOLLOY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,12
2002,500,2775,U,4 yr Undergrad,MOLLOY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,816
2002,455,12203,U,2 yr Undergrad,ST PETERS HOSP COLLEGE OF NURSING,PRIVATE,8-OTHER,18
2002,451,2722,U,4 yr Undergrad,FORDHAM LIBERAL STUDIES TARRYTOWN,PRIVATE,5-INDEPENDENT,20
2002,450,2722,U,4 yr Undergrad,FORDHAM LIBERAL STUD MC SEMESTER,PRIVATE,5-INDEPENDENT,359
2002,447,2769,U,5 yr Undergrad,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,15
2002,447,2769,U,4 yr Undergrad,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,372
2002,440,2765,U,5 yr Undergrad,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,9
2002,440,2765,U,4 yr Undergrad,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1279
2002,437,12364,U,2 yr Undergrad,ST PAUL'S SCH NURSING,PRIVATE,8-OTHER,21
2002,420,2760,U,5 yr Undergrad,MANHATTANVILLE COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,16
2002,420,2760,U,4 yr Undergrad,MANHATTANVILLE COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,515
