DBN,School Name,Category,Cohort Year,Cohort,Cohort #,Total Grads #,Total Grads % of cohort,Total Regents#,Total Regents% of cohort,Total Regents% of grads,Advanced Regents#,Advanced Regents% of cohort,Advanced Regents% of grads,Regents without Advanced#,Regents without Advanced% of cohort,Regents without Advanced% of grads,Local#,Local% of cohort,Local% of grads,Still Enrolled#,Still Enrolled% of cohort,Dropout#,Dropout% of cohort
84K417,Urban Dove Charter School,All Students,2013,5 year June,95,37,38.9,21,22.1,56.8,0,0.0,0.0,21,22.1,56.8,16,16.8,43.2,22,23.2,35,36.8
84K417,Urban Dove Charter School,All Students,2012,5 year June,86,33,38.4,16,18.6,48.5,0,0.0,0.0,16,18.6,48.5,17,19.8,51.5,17,19.8,34,39.5
84K417,Urban Dove Charter School,All Students,2011,5 year June,80,25,31.3,15,18.8,60.0,0,0.0,0.0,15,18.8,60.0,10,12.5,40.0,29,36.3,25,31.3
84K417,Urban Dove Charter School,All Students,2010,5 year June,25,2,8.0,2,8.0,100.0,0,0.0,0.0,2,8.0,100.0,0,0.0,0.0,17,68.0,6,24.0
84K417,Urban Dove Charter School,All Students,2009,5 year June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K417,Urban Dove Charter School,All Students,2012,6 year June,84,38,45.2,17,20.2,44.7,0,0.0,0.0,17,20.2,44.7,21,25.0,55.3,10,11.9,35,41.7
84K417,Urban Dove Charter School,All Students,2011,6 year June,79,33,41.8,18,22.8,54.5,0,0.0,0.0,18,22.8,54.5,15,19.0,45.5,10,12.7,35,44.3
84K417,Urban Dove Charter School,All Students,2010,6 year June,24,5,20.8,3,12.5,60.0,0,0.0,0.0,3,12.5,60.0,2,8.3,40.0,4,16.7,15,62.5
84K417,Urban Dove Charter School,All Students,2009,6 year June,2,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K473,Williamsburg Charter High School,All Students,2014,4 year August,193,160,82.9,142,73.6,88.8,7,3.6,4.4,135,69.9,84.4,18,9.3,11.3,32,16.6,1,0.5
84K473,Williamsburg Charter High School,All Students,2013,4 year August,252,210,83.3,198,78.6,94.3,31,12.3,14.8,167,66.3,79.5,12,4.8,5.7,41,16.3,0,0.0
84K473,Williamsburg Charter High School,All Students,2012,4 year August,172,145,84.3,130,75.6,89.7,4,2.3,2.8,126,73.3,86.9,15,8.7,10.3,23,13.4,4,2.3
84K473,Williamsburg Charter High School,All Students,2011,4 year August,265,207,78.1,197,74.3,95.2,20,7.5,9.7,177,66.8,85.5,10,3.8,4.8,52,19.6,4,1.5
84K473,Williamsburg Charter High School,All Students,2010,4 year August,208,171,82.2,162,77.9,94.7,19,9.1,11.1,143,68.8,83.6,9,4.3,5.3,34,16.3,3,1.4
84K473,Williamsburg Charter High School,All Students,2009,4 year August,239,182,76.2,182,76.2,100.0,15,6.3,8.2,167,69.9,91.8,0,0.0,0.0,37,15.5,7,2.9
84K473,Williamsburg Charter High School,All Students,2008,4 year August,235,167,71.1,157,66.8,94.0,17,7.2,10.2,140,59.6,83.8,10,4.3,6.0,51,21.7,16,6.8
84K473,Williamsburg Charter High School,All Students,2007,4 year August,169,111,65.7,94,55.6,84.7,14,8.3,12.6,80,47.3,72.1,17,10.1,15.3,48,28.4,8,4.7
84K473,Williamsburg Charter High School,All Students,2014,4 year June,193,156,80.8,140,72.5,89.7,7,3.6,4.5,133,68.9,85.3,16,8.3,10.3,36,18.7,1,0.5
84K473,Williamsburg Charter High School,All Students,2013,4 year June,252,200,79.4,189,75.0,94.5,31,12.3,15.5,158,62.7,79.0,11,4.4,5.5,51,20.2,0,0.0
84K473,Williamsburg Charter High School,All Students,2012,4 year June,172,137,79.7,123,71.5,89.8,4,2.3,2.9,119,69.2,86.9,14,8.1,10.2,31,18.0,4,2.3
84K473,Williamsburg Charter High School,All Students,2011,4 year June,265,198,74.7,189,71.3,95.5,20,7.5,10.1,169,63.8,85.4,9,3.4,4.5,61,23.0,4,1.5
84K473,Williamsburg Charter High School,All Students,2010,4 year June,208,163,78.4,156,75.0,95.7,18,8.7,11.0,138,66.3,84.7,7,3.4,4.3,42,20.2,3,1.4
84K473,Williamsburg Charter High School,All Students,2009,4 year June,239,170,71.1,170,71.1,100.0,15,6.3,8.8,155,64.9,91.2,0,0.0,0.0,50,20.9,7,2.9
84K473,Williamsburg Charter High School,All Students,2008,4 year June,235,167,71.1,157,66.8,94.0,17,7.2,10.2,140,59.6,83.8,10,4.3,6.0,51,21.7,16,6.8
84K473,Williamsburg Charter High School,All Students,2007,4 year June,169,103,60.9,90,53.3,87.4,14,8.3,13.6,76,45.0,73.8,13,7.7,12.6,56,33.1,8,4.7
84K473,Williamsburg Charter High School,All Students,2013,5 year August,250,230,92.0,216,86.4,93.9,31,12.4,13.5,185,74.0,80.4,14,5.6,6.1,17,6.8,1,0.4
84K473,Williamsburg Charter High School,All Students,2012,5 year August,170,149,87.6,130,76.5,87.2,4,2.4,2.7,126,74.1,84.6,19,11.2,12.8,14,8.2,6,3.5
84K473,Williamsburg Charter High School,All Students,2011,5 year August,259,225,86.9,208,80.3,92.4,20,7.7,8.9,188,72.6,83.6,17,6.6,7.6,22,8.5,10,3.9
84K473,Williamsburg Charter High School,All Students,2010,5 year August,206,186,90.3,172,83.5,92.5,19,9.2,10.2,153,74.3,82.3,14,6.8,7.5,14,6.8,6,2.9
84K473,Williamsburg Charter High School,All Students,2009,5 year August,236,208,88.1,192,81.4,92.3,15,6.4,7.2,177,75.0,85.1,16,6.8,7.7,15,6.4,9,3.8
84K473,Williamsburg Charter High School,All Students,2008,5 year August,234,190,81.2,190,81.2,100.0,17,7.3,8.9,173,73.9,91.1,0,0.0,0.0,16,6.8,14,6.0
84K473,Williamsburg Charter High School,All Students,2007,5 year August,165,125,75.8,103,62.4,82.4,14,8.5,11.2,89,53.9,71.2,22,13.3,17.6,10,6.1,26,15.8
84K473,Williamsburg Charter High School,All Students,2006,5 year August,150,121,80.7,78,52.0,64.5,18,12.0,14.9,60,40.0,49.6,43,28.7,35.5,12,8.0,17,11.3
84K473,Williamsburg Charter High School,All Students,2013,5 year June,250,230,92.0,216,86.4,93.9,31,12.4,13.5,185,74.0,80.4,14,5.6,6.1,17,6.8,1,0.4
84K473,Williamsburg Charter High School,All Students,2012,5 year June,170,149,87.6,130,76.5,87.2,4,2.4,2.7,126,74.1,84.6,19,11.2,12.8,14,8.2,6,3.5
84K473,Williamsburg Charter High School,All Students,2011,5 year June,259,222,85.7,207,79.9,93.2,20,7.7,9.0,187,72.2,84.2,15,5.8,6.8,24,9.3,11,4.2
84K473,Williamsburg Charter High School,All Students,2010,5 year June,206,186,90.3,172,83.5,92.5,19,9.2,10.2,153,74.3,82.3,14,6.8,7.5,14,6.8,6,2.9
84K473,Williamsburg Charter High School,All Students,2009,5 year June,236,208,88.1,192,81.4,92.3,15,6.4,7.2,177,75.0,85.1,16,6.8,7.7,15,6.4,9,3.8
84K473,Williamsburg Charter High School,All Students,2008,5 year June,234,187,79.9,187,79.9,100.0,17,7.3,9.1,170,72.6,90.9,0,0.0,0.0,22,9.4,14,6.0
84K473,Williamsburg Charter High School,All Students,2007,5 year June,165,125,75.8,103,62.4,82.4,14,8.5,11.2,89,53.9,71.2,22,13.3,17.6,10,6.1,26,15.8
84K473,Williamsburg Charter High School,All Students,2006,5 year June,150,121,80.7,78,52.0,64.5,18,12.0,14.9,60,40.0,49.6,43,28.7,35.5,12,8.0,17,11.3
84K473,Williamsburg Charter High School,All Students,2012,6 year June,169,152,89.9,133,78.7,87.5,4,2.4,2.6,129,76.3,84.9,19,11.2,12.5,11,6.5,6,3.6
84K473,Williamsburg Charter High School,All Students,2011,6 year June,258,228,88.4,209,81.0,91.7,20,7.8,8.8,189,73.3,82.9,19,7.4,8.3,18,7.0,11,4.3
84K473,Williamsburg Charter High School,All Students,2010,6 year June,206,193,93.7,176,85.4,91.2,19,9.2,9.8,157,76.2,81.3,17,8.3,8.8,7,3.4,6,2.9
84K473,Williamsburg Charter High School,All Students,2009,6 year June,234,213,91.0,195,83.3,91.5,15,6.4,7.0,180,76.9,84.5,18,7.7,8.5,9,3.8,9,3.8
84K473,Williamsburg Charter High School,All Students,2008,6 year June,232,206,88.8,193,83.2,93.7,17,7.3,8.3,176,75.9,85.4,13,5.6,6.3,9,3.9,15,6.5
84K473,Williamsburg Charter High School,All Students,2007,6 year June,167,105,62.9,105,62.9,100.0,14,8.4,13.3,91,54.5,86.7,0,0.0,0.0,7,4.2,25,15.0
84K473,Williamsburg Charter High School,All Students,2006,6 year June,151,127,84.1,80,53.0,63.0,18,11.9,14.2,62,41.1,48.8,47,31.1,37.0,7,4.6,16,10.6
84K473,Williamsburg Charter High School,All Students,2005,6 year June,113,100,88.5,66,58.4,66.0,8,7.1,8.0,58,51.3,58.0,34,30.1,34.0,2,1.8,10,8.8
84K486,New Dawn Charter High School,All Students,2014,4 year August,96,12,12.5,8,8.3,66.7,0,0.0,0.0,8,8.3,66.7,4,4.2,33.3,68,70.8,14,14.6
84K486,New Dawn Charter High School,All Students,2013,4 year August,132,26,19.7,17,12.9,65.4,0,0.0,0.0,17,12.9,65.4,9,6.8,34.6,97,73.5,5,3.8
84K486,New Dawn Charter High School,All Students,2012,4 year August,108,15,13.9,13,12.0,86.7,0,0.0,0.0,13,12.0,86.7,2,1.9,13.3,90,83.3,3,2.8
84K486,New Dawn Charter High School,All Students,2011,4 year August,101,21,20.8,21,20.8,100.0,0,0.0,0.0,21,20.8,100.0,0,0.0,0.0,74,73.3,4,4.0
84K486,New Dawn Charter High School,All Students,2010,4 year August,117,24,20.5,24,20.5,100.0,0,0.0,0.0,24,20.5,100.0,0,0.0,0.0,85,72.6,7,6.0
84K486,New Dawn Charter High School,All Students,2009,4 year August,65,12,18.5,12,18.5,100.0,0,0.0,0.0,12,18.5,100.0,0,0.0,0.0,44,67.7,9,13.8
84K486,New Dawn Charter High School,All Students,2014,4 year June,96,12,12.5,8,8.3,66.7,0,0.0,0.0,8,8.3,66.7,4,4.2,33.3,68,70.8,14,14.6
84K486,New Dawn Charter High School,All Students,2013,4 year June,132,21,15.9,13,9.8,61.9,0,0.0,0.0,13,9.8,61.9,8,6.1,38.1,102,77.3,5,3.8
84K486,New Dawn Charter High School,All Students,2012,4 year June,108,15,13.9,13,12.0,86.7,0,0.0,0.0,13,12.0,86.7,2,1.9,13.3,90,83.3,3,2.8
84K486,New Dawn Charter High School,All Students,2011,4 year June,101,17,16.8,17,16.8,100.0,0,0.0,0.0,17,16.8,100.0,0,0.0,0.0,78,77.2,4,4.0
84K486,New Dawn Charter High School,All Students,2010,4 year June,117,19,16.2,19,16.2,100.0,0,0.0,0.0,19,16.2,100.0,0,0.0,0.0,90,76.9,7,6.0
84K486,New Dawn Charter High School,All Students,2009,4 year June,65,12,18.5,12,18.5,100.0,0,0.0,0.0,12,18.5,100.0,0,0.0,0.0,44,67.7,9,13.8
84K486,New Dawn Charter High School,All Students,2013,5 year August,135,45,33.3,31,23.0,68.9,0,0.0,0.0,31,23.0,68.9,14,10.4,31.1,68,50.4,18,13.3
84K486,New Dawn Charter High School,All Students,2012,5 year August,116,37,31.9,31,26.7,83.8,0,0.0,0.0,31,26.7,83.8,6,5.2,16.2,67,57.8,11,9.5
84K486,New Dawn Charter High School,All Students,2011,5 year August,112,33,29.5,29,25.9,87.9,0,0.0,0.0,29,25.9,87.9,4,3.6,12.1,66,58.9,13,11.6
84K486,New Dawn Charter High School,All Students,2010,5 year August,145,46,31.7,46,31.7,100.0,0,0.0,0.0,46,31.7,100.0,0,0.0,0.0,82,56.6,14,9.7
84K486,New Dawn Charter High School,All Students,2009,5 year August,79,23,29.1,23,29.1,100.0,0,0.0,0.0,23,29.1,100.0,0,0.0,0.0,42,53.2,12,15.2
84K486,New Dawn Charter High School,All Students,2008,5 year August,14,2,14.3,2,14.3,100.0,0,0.0,0.0,2,14.3,100.0,0,0.0,0.0,7,50.0,5,35.7
84K486,New Dawn Charter High School,All Students,2013,5 year June,135,45,33.3,31,23.0,68.9,0,0.0,0.0,31,23.0,68.9,14,10.4,31.1,68,50.4,18,13.3
84K486,New Dawn Charter High School,All Students,2012,5 year June,116,33,28.4,28,24.1,84.8,0,0.0,0.0,28,24.1,84.8,5,4.3,15.2,71,61.2,11,9.5
84K486,New Dawn Charter High School,All Students,2011,5 year June,112,33,29.5,29,25.9,87.9,0,0.0,0.0,29,25.9,87.9,4,3.6,12.1,66,58.9,13,11.6
84K486,New Dawn Charter High School,All Students,2010,5 year June,145,41,28.3,41,28.3,100.0,0,0.0,0.0,41,28.3,100.0,0,0.0,0.0,87,60.0,14,9.7
84K486,New Dawn Charter High School,All Students,2009,5 year June,79,22,27.8,22,27.8,100.0,0,0.0,0.0,22,27.8,100.0,0,0.0,0.0,43,54.4,12,15.2
84K486,New Dawn Charter High School,All Students,2008,5 year June,14,2,14.3,2,14.3,100.0,0,0.0,0.0,2,14.3,100.0,0,0.0,0.0,7,50.0,5,35.7
84K486,New Dawn Charter High School,All Students,2012,6 year June,115,40,34.8,32,27.8,80.0,0,0.0,0.0,32,27.8,80.0,8,7.0,20.0,35,30.4,38,33.0
84K486,New Dawn Charter High School,All Students,2011,6 year June,113,49,43.4,41,36.3,83.7,0,0.0,0.0,41,36.3,83.7,8,7.1,16.3,44,38.9,20,17.7
84K486,New Dawn Charter High School,All Students,2010,6 year June,141,58,41.1,54,38.3,93.1,0,0.0,0.0,54,38.3,93.1,4,2.8,6.9,39,27.7,39,27.7
84K486,New Dawn Charter High School,All Students,2009,6 year June,85,32,37.6,32,37.6,100.0,0,0.0,0.0,32,37.6,100.0,0,0.0,0.0,37,43.5,14,16.5
84K486,New Dawn Charter High School,All Students,2008,6 year June,18,3,16.7,3,16.7,100.0,0,0.0,0.0,3,16.7,100.0,0,0.0,0.0,10,55.6,5,27.8
84K486,New Dawn Charter High School,All Students,2007,6 year June,6,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,5,83.3,1,16.7
84K508,Achievement First Endeavor Charter School,All Students,2014,4 year August,47,41,87.2,40,85.1,97.6,0,0.0,0.0,40,85.1,97.6,1,2.1,2.4,6,12.8,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2013,4 year August,57,50,87.7,45,78.9,90.0,0,0.0,0.0,45,78.9,90.0,5,8.8,10.0,6,10.5,1,1.8
84K508,Achievement First Endeavor Charter School,All Students,2012,4 year August,22,21,95.5,21,95.5,100.0,0,0.0,0.0,21,95.5,100.0,0,0.0,0.0,1,4.5,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2011,4 year August,29,21,72.4,21,72.4,100.0,0,0.0,0.0,21,72.4,100.0,0,0.0,0.0,8,27.6,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2010,4 year August,21,15,71.4,15,71.4,100.0,0,0.0,0.0,15,71.4,100.0,0,0.0,0.0,6,28.6,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2014,4 year June,47,41,87.2,40,85.1,97.6,0,0.0,0.0,40,85.1,97.6,1,2.1,2.4,6,12.8,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2013,4 year June,57,48,84.2,44,77.2,91.7,0,0.0,0.0,44,77.2,91.7,4,7.0,8.3,8,14.0,1,1.8
84K508,Achievement First Endeavor Charter School,All Students,2012,4 year June,22,21,95.5,21,95.5,100.0,0,0.0,0.0,21,95.5,100.0,0,0.0,0.0,1,4.5,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2011,4 year June,29,21,72.4,21,72.4,100.0,0,0.0,0.0,21,72.4,100.0,0,0.0,0.0,8,27.6,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2010,4 year June,21,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,21,100.0,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2013,5 year August,56,54,96.4,49,87.5,90.7,0,0.0,0.0,49,87.5,90.7,5,8.9,9.3,1,1.8,1,1.8
84K508,Achievement First Endeavor Charter School,All Students,2012,5 year August,25,21,84.0,21,84.0,100.0,0,0.0,0.0,21,84.0,100.0,0,0.0,0.0,4,16.0,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2011,5 year August,26,25,96.2,25,96.2,100.0,0,0.0,0.0,25,96.2,100.0,0,0.0,0.0,1,3.8,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2010,5 year August,18,18,100.0,18,100.0,100.0,0,0.0,0.0,18,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2013,5 year June,56,54,96.4,49,87.5,90.7,0,0.0,0.0,49,87.5,90.7,5,8.9,9.3,1,1.8,1,1.8
84K508,Achievement First Endeavor Charter School,All Students,2012,5 year June,25,21,84.0,21,84.0,100.0,0,0.0,0.0,21,84.0,100.0,0,0.0,0.0,4,16.0,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2011,5 year June,26,25,96.2,25,96.2,100.0,0,0.0,0.0,25,96.2,100.0,0,0.0,0.0,1,3.8,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2010,5 year June,18,18,100.0,18,100.0,100.0,0,0.0,0.0,18,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2012,6 year June,25,24,96.0,24,96.0,100.0,0,0.0,0.0,24,96.0,100.0,0,0.0,0.0,1,4.0,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2011,6 year June,26,25,96.2,25,96.2,100.0,0,0.0,0.0,25,96.2,100.0,0,0.0,0.0,1,3.8,0,0.0
84K508,Achievement First Endeavor Charter School,All Students,2010,6 year June,18,18,100.0,18,100.0,100.0,0,0.0,0.0,18,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School,All Students,2014,4 year August,67,58,86.6,58,86.6,100.0,0,0.0,0.0,58,86.6,100.0,0,0.0,0.0,9,13.4,0,0.0
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School,All Students,2013,4 year August,52,48,92.3,48,92.3,100.0,0,0.0,0.0,48,92.3,100.0,0,0.0,0.0,4,7.7,0,0.0
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School,All Students,2014,4 year June,67,58,86.6,58,86.6,100.0,0,0.0,0.0,58,86.6,100.0,0,0.0,0.0,9,13.4,0,0.0
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School,All Students,2013,4 year June,52,48,92.3,48,92.3,100.0,0,0.0,0.0,48,92.3,100.0,0,0.0,0.0,4,7.7,0,0.0
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School,All Students,2013,5 year August,52,49,94.2,49,94.2,100.0,0,0.0,0.0,49,94.2,100.0,0,0.0,0.0,3,5.8,0,0.0
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School,All Students,2012,5 year August,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School,All Students,2013,5 year June,52,49,94.2,49,94.2,100.0,0,0.0,0.0,49,94.2,100.0,0,0.0,0.0,3,5.8,0,0.0
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School,All Students,2012,5 year June,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep Charter School,All Students,2012,6 year June,3,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K538,Achievement First Bushwick Charter School,All Students,2014,4 year August,47,40,85.1,40,85.1,100.0,0,0.0,0.0,40,85.1,100.0,0,0.0,0.0,5,10.6,2,4.3
84K538,Achievement First Bushwick Charter School,All Students,2013,4 year August,40,36,90.0,36,90.0,100.0,0,0.0,0.0,36,90.0,100.0,0,0.0,0.0,3,7.5,1,2.5
84K538,Achievement First Bushwick Charter School,All Students,2012,4 year August,40,37,92.5,36,90.0,97.3,0,0.0,0.0,36,90.0,97.3,1,2.5,2.7,2,5.0,1,2.5
84K538,Achievement First Bushwick Charter School,All Students,2011,4 year August,26,25,96.2,25,96.2,100.0,0,0.0,0.0,25,96.2,100.0,0,0.0,0.0,1,3.8,0,0.0
84K538,Achievement First Bushwick Charter School,All Students,2010,4 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K538,Achievement First Bushwick Charter School,All Students,2014,4 year June,47,40,85.1,40,85.1,100.0,0,0.0,0.0,40,85.1,100.0,0,0.0,0.0,5,10.6,2,4.3
84K538,Achievement First Bushwick Charter School,All Students,2013,4 year June,40,36,90.0,36,90.0,100.0,0,0.0,0.0,36,90.0,100.0,0,0.0,0.0,3,7.5,1,2.5
84K538,Achievement First Bushwick Charter School,All Students,2012,4 year June,40,37,92.5,36,90.0,97.3,0,0.0,0.0,36,90.0,97.3,1,2.5,2.7,2,5.0,1,2.5
84K538,Achievement First Bushwick Charter School,All Students,2011,4 year June,26,25,96.2,25,96.2,100.0,0,0.0,0.0,25,96.2,100.0,0,0.0,0.0,1,3.8,0,0.0
84K538,Achievement First Bushwick Charter School,All Students,2010,4 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K538,Achievement First Bushwick Charter School,All Students,2013,5 year August,38,38,100.0,38,100.0,100.0,0,0.0,0.0,38,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K538,Achievement First Bushwick Charter School,All Students,2012,5 year August,37,36,97.3,35,94.6,97.2,0,0.0,0.0,35,94.6,97.2,1,2.7,2.8,0,0.0,1,2.7
84K538,Achievement First Bushwick Charter School,All Students,2011,5 year August,26,26,100.0,26,100.0,100.0,0,0.0,0.0,26,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K538,Achievement First Bushwick Charter School,All Students,2010,5 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K538,Achievement First Bushwick Charter School,All Students,2013,5 year June,38,38,100.0,38,100.0,100.0,0,0.0,0.0,38,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K538,Achievement First Bushwick Charter School,All Students,2012,5 year June,37,36,97.3,35,94.6,97.2,0,0.0,0.0,35,94.6,97.2,1,2.7,2.8,0,0.0,1,2.7
84K538,Achievement First Bushwick Charter School,All Students,2011,5 year June,26,26,100.0,26,100.0,100.0,0,0.0,0.0,26,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K538,Achievement First Bushwick Charter School,All Students,2010,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K538,Achievement First Bushwick Charter School,All Students,2012,6 year June,37,36,97.3,35,94.6,97.2,0,0.0,0.0,35,94.6,97.2,1,2.7,2.8,0,0.0,1,2.7
84K538,Achievement First Bushwick Charter School,All Students,2011,6 year June,26,26,100.0,26,100.0,100.0,0,0.0,0.0,26,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K538,Achievement First Bushwick Charter School,All Students,2010,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84K593,Excellence Boys Charter School,All Students,2012,4 year August,8,7,87.5,7,87.5,100.0,1,12.5,14.3,6,75.0,85.7,0,0.0,0.0,1,12.5,0,0.0
84K593,Excellence Boys Charter School,All Students,2012,4 year June,8,7,87.5,7,87.5,100.0,1,12.5,14.3,6,75.0,85.7,0,0.0,0.0,1,12.5,0,0.0
84K593,Excellence Boys Charter School,All Students,2012,5 year August,7,7,100.0,7,100.0,100.0,1,14.3,14.3,6,85.7,85.7,0,0.0,0.0,0,0.0,0,0.0
84K593,Excellence Boys Charter School,All Students,2012,5 year June,7,7,100.0,7,100.0,100.0,1,14.3,14.3,6,85.7,85.7,0,0.0,0.0,0,0.0,0,0.0
84K593,Excellence Boys Charter School,All Students,2012,6 year June,7,7,100.0,7,100.0,100.0,1,14.3,14.3,6,85.7,85.7,0,0.0,0.0,0,0.0,0,0.0
84K608,Kings Collegiate Charter School,All Students,2012,4 year August,32,29,90.6,29,90.6,100.0,7,21.9,24.1,22,68.8,75.9,0,0.0,0.0,2,6.3,1,3.1
84K608,Kings Collegiate Charter School,All Students,2011,4 year August,31,27,87.1,27,87.1,100.0,10,32.3,37.0,17,54.8,63.0,0,0.0,0.0,4,12.9,0,0.0
84K608,Kings Collegiate Charter School,All Students,2012,4 year June,32,29,90.6,29,90.6,100.0,7,21.9,24.1,22,68.8,75.9,0,0.0,0.0,2,6.3,1,3.1
84K608,Kings Collegiate Charter School,All Students,2011,4 year June,31,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,31,100.0,0,0.0
84K608,Kings Collegiate Charter School,All Students,2012,5 year August,30,29,96.7,29,96.7,100.0,7,23.3,24.1,22,73.3,75.9,0,0.0,0.0,0,0.0,1,3.3
84K608,Kings Collegiate Charter School,All Students,2011,5 year August,29,28,96.6,28,96.6,100.0,10,34.5,35.7,18,62.1,64.3,0,0.0,0.0,1,3.4,0,0.0
84K608,Kings Collegiate Charter School,All Students,2012,5 year June,30,29,96.7,29,96.7,100.0,7,23.3,24.1,22,73.3,75.9,0,0.0,0.0,0,0.0,1,3.3
84K608,Kings Collegiate Charter School,All Students,2011,5 year June,29,28,96.6,28,96.6,100.0,10,34.5,35.7,18,62.1,64.3,0,0.0,0.0,1,3.4,0,0.0
84K608,Kings Collegiate Charter School,All Students,2012,6 year June,30,29,96.7,29,96.7,100.0,7,23.3,24.1,22,73.3,75.9,0,0.0,0.0,0,0.0,1,3.3
84K608,Kings Collegiate Charter School,All Students,2011,6 year June,29,28,96.6,28,96.6,100.0,10,34.5,35.7,18,62.1,64.3,0,0.0,0.0,1,3.4,0,0.0
84K648,Bedford Stuyvesant Collegiate Charter School,All Students,2012,4 year August,26,22,84.6,22,84.6,100.0,0,0.0,0.0,22,84.6,100.0,0,0.0,0.0,4,15.4,0,0.0
84K648,Bedford Stuyvesant Collegiate Charter School,All Students,2012,4 year June,26,22,84.6,22,84.6,100.0,0,0.0,0.0,22,84.6,100.0,0,0.0,0.0,4,15.4,0,0.0
84K648,Bedford Stuyvesant Collegiate Charter School,All Students,2012,5 year August,22,22,100.0,22,100.0,100.0,0,0.0,0.0,22,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K648,Bedford Stuyvesant Collegiate Charter School,All Students,2012,5 year June,22,22,100.0,22,100.0,100.0,0,0.0,0.0,22,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K648,Bedford Stuyvesant Collegiate Charter School,All Students,2012,6 year June,22,22,100.0,22,100.0,100.0,0,0.0,0.0,22,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84K693,Northside Charter High School,All Students,2014,4 year August,97,83,85.6,67,69.1,80.7,8,8.2,9.6,59,60.8,71.1,16,16.5,19.3,13,13.4,1,1.0
84K693,Northside Charter High School,All Students,2013,4 year August,82,73,89.0,64,78.0,87.7,8,9.8,11.0,56,68.3,76.7,9,11.0,12.3,8,9.8,1,1.2
84K693,Northside Charter High School,All Students,2012,4 year August,85,70,82.4,62,72.9,88.6,5,5.9,7.1,57,67.1,81.4,8,9.4,11.4,15,17.6,0,0.0
84K693,Northside Charter High School,All Students,2011,4 year August,93,70,75.3,64,68.8,91.4,2,2.2,2.9,62,66.7,88.6,6,6.5,8.6,21,22.6,2,2.2
84K693,Northside Charter High School,All Students,2010,4 year August,96,91,94.8,78,81.3,85.7,7,7.3,7.7,71,74.0,78.0,13,13.5,14.3,5,5.2,0,0.0
84K693,Northside Charter High School,All Students,2009,4 year August,97,78,80.4,78,80.4,100.0,6,6.2,7.7,72,74.2,92.3,0,0.0,0.0,14,14.4,0,0.0
